Year,Name,Sex,Count,IRE-Rank,USA-State-Total,Country,State
2012,Edel,F,8,510,0,Ireland,IRE
2012,Heidi,F,52,118,0,Ireland,IRE
2012,Keela,F,14,354,0,Ireland,IRE
2012,Kim,F,10,435,0,Ireland,IRE
2012,Lexie,F,35,168,0,Ireland,IRE
2012,Summer,F,44,134,0,Ireland,IRE
2012,Ann,F,8,510,0,Ireland,IRE
2012,Elisha,F,10,435,0,Ireland,IRE
2012,Lea,F,13,371,0,Ireland,IRE
2012,Maebh,F,17,295,0,Ireland,IRE
2012,Natalie,F,23,234,0,Ireland,IRE
2012,Poppy,F,43,136,0,Ireland,IRE
2012,Sally,F,18,280,0,Ireland,IRE
2012,Una,F,13,371,0,Ireland,IRE
2012,Ally,F,12,398,0,Ireland,IRE
2012,Avril,F,8,510,0,Ireland,IRE
2012,Beibhinn,F,16,317,0,Ireland,IRE
2012,Caroline,F,19,264,0,Ireland,IRE
2012,Daria,F,14,354,0,Ireland,IRE
2012,Evelyn,F,41,141,0,Ireland,IRE
2012,Gabija,F,8,510,0,Ireland,IRE
2012,Jill,F,8,510,0,Ireland,IRE
2012,Jorja,F,10,435,0,Ireland,IRE
2012,Kara,F,20,250,0,Ireland,IRE
2012,Kyra,F,22,237,0,Ireland,IRE
2012,Lia,F,16,317,0,Ireland,IRE
2012,Meadhbh,F,20,250,0,Ireland,IRE
2012,Neasa,F,22,237,0,Ireland,IRE
2012,Rihanna,F,13,371,0,Ireland,IRE
2012,Sadie,F,42,139,0,Ireland,IRE
2012,Samantha,F,20,250,0,Ireland,IRE
2012,Stella,F,19,264,0,Ireland,IRE
2012,Weronika,F,18,280,0,Ireland,IRE
2012,Ana,F,17,295,0,Ireland,IRE
2012,Annabel,F,29,193,0,Ireland,IRE
2012,Charley,F,15,337,0,Ireland,IRE
2012,Elle,F,8,510,0,Ireland,IRE
2012,Kamile,F,8,510,0,Ireland,IRE
2012,Kiera,F,14,354,0,Ireland,IRE
2012,Linda,F,9,474,0,Ireland,IRE
2012,Phoebe,F,27,208,0,Ireland,IRE
2012,Sabrina,F,8,510,0,Ireland,IRE
2012,Zofia,F,38,151,0,Ireland,IRE
2012,Ailish,F,7,560,0,Ireland,IRE
2012,Alesha,F,26,213,0,Ireland,IRE
2012,Kerri,F,5,677,0,Ireland,IRE
2012,Laila,F,17,295,0,Ireland,IRE
2012,Leila,F,26,213,0,Ireland,IRE
2012,Nikita,F,11,414,0,Ireland,IRE
2012,Rhea,F,20,250,0,Ireland,IRE
2012,Sandra,F,16,317,0,Ireland,IRE
2012,Savannah,F,26,213,0,Ireland,IRE
2012,Shania,F,6,612,0,Ireland,IRE
2012,Skye,F,27,208,0,Ireland,IRE
2012,Aislinn,F,8,510,0,Ireland,IRE
2012,Ayla,F,18,280,0,Ireland,IRE
2012,Bethany,F,16,317,0,Ireland,IRE
2012,Charlie,F,14,354,0,Ireland,IRE
2012,Daniella,F,13,371,0,Ireland,IRE
2012,Demi,F,11,414,0,Ireland,IRE
2012,India,F,10,435,0,Ireland,IRE
2012,Josephine,F,5,677,0,Ireland,IRE
2012,Joy,F,14,354,0,Ireland,IRE
2012,Karina,F,15,337,0,Ireland,IRE
2012,Lana,F,33,174,0,Ireland,IRE
2012,Lucie,F,16,317,0,Ireland,IRE
2012,Mairead,F,11,414,0,Ireland,IRE
2012,Melanie,F,9,474,0,Ireland,IRE
2012,Patrycja,F,14,354,0,Ireland,IRE
2012,Ria,F,18,280,0,Ireland,IRE
2012,Sadbh,F,17,295,0,Ireland,IRE
2012,Yasmine,F,9,474,0,Ireland,IRE
2012,Zoey,F,40,142,0,Ireland,IRE
2012,April,F,20,250,0,Ireland,IRE
2012,Allie,F,20,250,0,Ireland,IRE
2012,Beatrice,F,16,317,0,Ireland,IRE
2012,Caitlyn,F,9,474,0,Ireland,IRE
2012,Carrie,F,13,371,0,Ireland,IRE
2012,Erika,F,12,398,0,Ireland,IRE
2012,Gracie,F,15,337,0,Ireland,IRE
2012,Jemma,F,9,474,0,Ireland,IRE
2012,Joanne,F,3,907,0,Ireland,IRE
2012,Kamila,F,8,510,0,Ireland,IRE
2012,Kasey,F,10,435,0,Ireland,IRE
2012,Lorna,F,6,612,0,Ireland,IRE
2012,Maia,F,28,199,0,Ireland,IRE
2012,Nessa,F,20,250,0,Ireland,IRE
2012,Paulina,F,10,435,0,Ireland,IRE
2012,Simone,F,7,560,0,Ireland,IRE
2012,Susan,F,6,612,0,Ireland,IRE
2012,Tess,F,20,250,0,Ireland,IRE
2012,Aisha,F,11,414,0,Ireland,IRE
2012,Alexa,F,22,237,0,Ireland,IRE
2012,Blaithin,F,24,225,0,Ireland,IRE
2012,Cadhla,F,19,264,0,Ireland,IRE
2012,Caitriona,F,8,510,0,Ireland,IRE
2012,Caoilinn,F,10,435,0,Ireland,IRE
2012,Dominika,F,8,510,0,Ireland,IRE
2012,Eliza,F,48,126,0,Ireland,IRE
2012,Emilie,F,12,398,0,Ireland,IRE
2012,Esther,F,19,264,0,Ireland,IRE
2012,Favour,F,4,768,0,Ireland,IRE
2012,Isobelle,F,10,435,0,Ireland,IRE
2012,Jasmin,F,6,612,0,Ireland,IRE
2012,Keisha,F,5,677,0,Ireland,IRE
2012,Klaudia,F,17,295,0,Ireland,IRE
2012,Lexi,F,73,89,0,Ireland,IRE
2012,Meghan,F,10,435,0,Ireland,IRE
2012,Mischa,F,5,677,0,Ireland,IRE
2012,Pia,F,6,612,0,Ireland,IRE
2012,Serena,F,9,474,0,Ireland,IRE
2012,Suzanne,F,7,560,0,Ireland,IRE
2012,Tessa,F,11,414,0,Ireland,IRE
2012,Veronica,F,4,768,0,Ireland,IRE
2012,Ada,F,13,371,0,Ireland,IRE
2012,Alicja,F,54,114,0,Ireland,IRE
2012,Alisa,F,6,612,0,Ireland,IRE
2012,Andreea,F,6,612,0,Ireland,IRE
2012,Aoibh,F,14,354,0,Ireland,IRE
2012,Ashleigh,F,4,768,0,Ireland,IRE
2012,Bonnie,F,28,199,0,Ireland,IRE
2012,Brid,F,9,474,0,Ireland,IRE
2012,Clare,F,3,907,0,Ireland,IRE
2012,Dawn,F,3,907,0,Ireland,IRE
2012,Deborah,F,4,768,0,Ireland,IRE
2012,Emilija,F,30,188,0,Ireland,IRE
2012,Enya,F,7,560,0,Ireland,IRE
2012,Fia,F,29,193,0,Ireland,IRE
2012,Imogen,F,9,474,0,Ireland,IRE
2012,Jamie,F,11,414,0,Ireland,IRE
2012,Jenny,F,7,560,0,Ireland,IRE
2012,Kathryn,F,8,510,0,Ireland,IRE
2012,Leyla,F,10,435,0,Ireland,IRE
2012,Mariam,F,10,435,0,Ireland,IRE
2012,Marta,F,17,295,0,Ireland,IRE
2012,Martina,F,8,510,0,Ireland,IRE
2012,Miriam,F,7,560,0,Ireland,IRE
2012,Orlagh,F,10,435,0,Ireland,IRE
2012,Rebekah,F,6,612,0,Ireland,IRE
2012,Rosa,F,7,560,0,Ireland,IRE
2012,Scarlett,F,17,295,0,Ireland,IRE
2012,Sive,F,5,677,0,Ireland,IRE
2012,Willow,F,40,142,0,Ireland,IRE
2012,Aleesha,F,5,677,0,Ireland,IRE
2012,Angela,F,8,510,0,Ireland,IRE
2012,Angelina,F,11,414,0,Ireland,IRE
2012,Annabelle,F,50,121,0,Ireland,IRE
2012,Anne,F,7,560,0,Ireland,IRE
2012,Arianna,F,20,250,0,Ireland,IRE
2012,Caoilainn,F,16,317,0,Ireland,IRE
2012,Caoilfhionn,F,6,612,0,Ireland,IRE
2012,Cerys,F,5,677,0,Ireland,IRE
2012,Cleo,F,6,612,0,Ireland,IRE
2012,Eileen,F,5,677,0,Ireland,IRE
2012,Eloise,F,11,414,0,Ireland,IRE
2012,Francesca,F,9,474,0,Ireland,IRE
2012,Gabriele,F,11,414,0,Ireland,IRE
2012,Halle,F,19,264,0,Ireland,IRE
2012,Isla,F,47,129,0,Ireland,IRE
2012,Jodi,F,5,677,0,Ireland,IRE
2012,Johanna,F,6,612,0,Ireland,IRE
2012,Kaci,F,10,435,0,Ireland,IRE
2012,Lauryn,F,15,337,0,Ireland,IRE
2012,Madeleine,F,7,560,0,Ireland,IRE
2012,Shakira,F,3,907,0,Ireland,IRE
2012,Shonagh,F,7,560,0,Ireland,IRE
2012,Stacey,F,5,677,0,Ireland,IRE
2012,Tiffany,F,7,560,0,Ireland,IRE
2012,Adriana,F,14,354,0,Ireland,IRE
2012,Aibhe,F,7,560,0,Ireland,IRE
2012,Alanah,F,4,768,0,Ireland,IRE
2012,Anastasia,F,15,337,0,Ireland,IRE
2012,Cathy,F,5,677,0,Ireland,IRE
2012,Chanelle,F,5,677,0,Ireland,IRE
2012,Daniela,F,7,560,0,Ireland,IRE
2012,Darcey,F,15,337,0,Ireland,IRE
2012,Elsie,F,25,221,0,Ireland,IRE
2012,Gabriella,F,21,244,0,Ireland,IRE
2012,Greta,F,11,414,0,Ireland,IRE
2012,Iseult,F,6,612,0,Ireland,IRE
2012,Kayley,F,5,677,0,Ireland,IRE
2012,Kerrie,F,3,907,0,Ireland,IRE
2012,Kiara,F,10,435,0,Ireland,IRE
2012,Lacey,F,39,146,0,Ireland,IRE
2012,Lillie,F,12,398,0,Ireland,IRE
2012,Louisa,F,16,317,0,Ireland,IRE
2012,Madeline,F,6,612,0,Ireland,IRE
2012,Magdalena,F,10,435,0,Ireland,IRE
2012,Maisie,F,64,100,0,Ireland,IRE
2012,Mikayla,F,8,510,0,Ireland,IRE
2012,Nancy,F,14,354,0,Ireland,IRE
2012,Nia,F,10,435,0,Ireland,IRE
2012,Noelle,F,6,612,0,Ireland,IRE
2012,Precious,F,6,612,0,Ireland,IRE
2012,Robin,F,16,317,0,Ireland,IRE
2012,Roise,F,22,237,0,Ireland,IRE
2012,Samanta,F,8,510,0,Ireland,IRE
2012,Sarah-Jane,F,7,560,0,Ireland,IRE
2012,Tianna,F,8,510,0,Ireland,IRE
2012,Valerie,F,5,677,0,Ireland,IRE
2012,Winnie,F,6,612,0,Ireland,IRE
2012,Alexandria,F,6,612,0,Ireland,IRE
2012,Antonina,F,8,510,0,Ireland,IRE
2012,Ayesha,F,6,612,0,Ireland,IRE
2012,Dayna,F,3,907,0,Ireland,IRE
2012,Diane,F,4,768,0,Ireland,IRE
2012,Donna,F,8,510,0,Ireland,IRE
2012,Elise,F,36,164,0,Ireland,IRE
2012,Ema,F,8,510,0,Ireland,IRE
2012,Evelina,F,11,414,0,Ireland,IRE
2012,Genevieve,F,3,907,0,Ireland,IRE
2012,Julianne,F,10,435,0,Ireland,IRE
2012,Katelynn,F,12,398,0,Ireland,IRE
2012,Katlyn,F,3,907,0,Ireland,IRE
2012,Kimberly,F,9,474,0,Ireland,IRE
2012,Kristina,F,6,612,0,Ireland,IRE
2012,Laragh,F,13,371,0,Ireland,IRE
2012,Leanna,F,4,768,0,Ireland,IRE
2012,Lillian,F,17,295,0,Ireland,IRE
2012,Maedbh,F,3,907,0,Ireland,IRE
2012,Milena,F,29,193,0,Ireland,IRE
2012,Monika,F,3,907,0,Ireland,IRE
2012,Myah,F,8,510,0,Ireland,IRE
2012,Nell,F,9,474,0,Ireland,IRE
2012,Noemi,F,5,677,0,Ireland,IRE
2012,Olga,F,8,510,0,Ireland,IRE
2012,Pearl,F,16,317,0,Ireland,IRE
2012,Rosemary,F,5,677,0,Ireland,IRE
2012,Seana,F,3,907,0,Ireland,IRE
2012,Vanesa,F,10,435,0,Ireland,IRE
2012,Vivienne,F,15,337,0,Ireland,IRE
2012,Zainab,F,5,677,0,Ireland,IRE
2012,Zarah,F,9,474,0,Ireland,IRE
2012,Alexia,F,10,435,0,Ireland,IRE
2012,Amie,F,5,677,0,Ireland,IRE
2012,Bernadette,F,5,677,0,Ireland,IRE
2012,Bronwyn,F,5,677,0,Ireland,IRE
2012,Dara,F,5,677,0,Ireland,IRE
2012,Edie,F,5,677,0,Ireland,IRE
2012,Elisa,F,13,371,0,Ireland,IRE
2012,Farrah,F,18,280,0,Ireland,IRE
2012,Fiadh,F,39,146,0,Ireland,IRE
2012,Iona,F,7,560,0,Ireland,IRE
2012,Isabell,F,3,907,0,Ireland,IRE
2012,Izabella,F,7,560,0,Ireland,IRE
2012,Jean,F,8,510,0,Ireland,IRE
2012,Jessie,F,15,337,0,Ireland,IRE
2012,Kyla,F,9,474,0,Ireland,IRE
2012,Luna,F,3,907,0,Ireland,IRE
2012,Makayla,F,16,317,0,Ireland,IRE
2012,Mary-Kate,F,6,612,0,Ireland,IRE
2012,Maura,F,4,768,0,Ireland,IRE
2012,Milly,F,16,317,0,Ireland,IRE
2012,Morgan,F,11,414,0,Ireland,IRE
2012,Orna,F,9,474,0,Ireland,IRE
2012,Princess,F,6,612,0,Ireland,IRE
2012,Renee,F,3,907,0,Ireland,IRE
2012,Seren,F,10,435,0,Ireland,IRE
2012,Sheena,F,7,560,0,Ireland,IRE
2012,Sine,F,4,768,0,Ireland,IRE
2012,Tamara,F,6,612,0,Ireland,IRE
2012,Teegan,F,14,354,0,Ireland,IRE
2012,Teresa,F,12,398,0,Ireland,IRE
2012,Thea,F,10,435,0,Ireland,IRE
2012,Ugne,F,8,510,0,Ireland,IRE
2012,Valeria,F,4,768,0,Ireland,IRE
2012,Abaigeal,F,4,768,0,Ireland,IRE
2012,Addison,F,14,354,0,Ireland,IRE
2012,Adele,F,19,264,0,Ireland,IRE
2012,Agata,F,13,371,0,Ireland,IRE
2012,Aliyah,F,14,354,0,Ireland,IRE
2012,Amira,F,16,317,0,Ireland,IRE
2012,Aobha,F,8,510,0,Ireland,IRE
2012,Aoileann,F,3,907,0,Ireland,IRE
2012,Austeja,F,10,435,0,Ireland,IRE
2012,Brigid,F,3,907,0,Ireland,IRE
2012,Callie,F,22,237,0,Ireland,IRE
2012,Cayla,F,11,414,0,Ireland,IRE
2012,Celine,F,3,907,0,Ireland,IRE
2012,Christine,F,10,435,0,Ireland,IRE
2012,Colleen,F,7,560,0,Ireland,IRE
2012,Connie,F,9,474,0,Ireland,IRE
2012,Denise,F,6,612,0,Ireland,IRE
2012,Eile,F,3,907,0,Ireland,IRE
2012,Elaine,F,6,612,0,Ireland,IRE
2012,Esme,F,21,244,0,Ireland,IRE
2012,Fionnuala,F,5,677,0,Ireland,IRE
2012,Gloria,F,7,560,0,Ireland,IRE
2012,Hayleigh,F,12,398,0,Ireland,IRE
2012,Hope,F,17,295,0,Ireland,IRE
2012,Iris,F,9,474,0,Ireland,IRE
2012,Jana,F,3,907,0,Ireland,IRE
2012,Kacie,F,12,398,0,Ireland,IRE
2012,Kaitlin,F,13,371,0,Ireland,IRE
2012,Kali,F,4,768,0,Ireland,IRE
2012,Katrina,F,6,612,0,Ireland,IRE
2012,Kaya,F,8,510,0,Ireland,IRE
2012,Keely,F,3,907,0,Ireland,IRE
2012,Kelsie,F,8,510,0,Ireland,IRE
2012,Kira,F,3,907,0,Ireland,IRE
2012,Klara,F,9,474,0,Ireland,IRE
2012,Liliana,F,36,164,0,Ireland,IRE
2012,Lyla,F,6,612,0,Ireland,IRE
2012,Mabel,F,6,612,0,Ireland,IRE
2012,Mae,F,13,371,0,Ireland,IRE
2012,Mai,F,8,510,0,Ireland,IRE
2012,Mariah,F,9,474,0,Ireland,IRE
2012,Mary Kate,F,5,677,0,Ireland,IRE
2012,Maryam,F,13,371,0,Ireland,IRE
2012,Mercy,F,6,612,0,Ireland,IRE
2012,Miya,F,6,612,0,Ireland,IRE
2012,Nelly,F,7,560,0,Ireland,IRE
2012,Nevaeh,F,18,280,0,Ireland,IRE
2012,Paula,F,18,280,0,Ireland,IRE
2012,Penny,F,27,208,0,Ireland,IRE
2012,Philomena,F,4,768,0,Ireland,IRE
2012,Polly,F,10,435,0,Ireland,IRE
2012,Rita,F,6,612,0,Ireland,IRE
2012,Saorla,F,17,295,0,Ireland,IRE
2012,Simona,F,3,907,0,Ireland,IRE
2012,Sylvia,F,5,677,0,Ireland,IRE
2012,Teigan,F,5,677,0,Ireland,IRE
2012,Theresa,F,5,677,0,Ireland,IRE
2012,Veronika,F,12,398,0,Ireland,IRE
2012,Abigale,F,3,907,0,Ireland,IRE
2012,Aileen,F,3,907,0,Ireland,IRE
2012,Aleena,F,4,768,0,Ireland,IRE
2012,Alysha,F,4,768,0,Ireland,IRE
2012,Angelica,F,7,560,0,Ireland,IRE
2012,Aobh,F,4,768,0,Ireland,IRE
2012,Aoibha,F,5,677,0,Ireland,IRE
2012,Aya,F,6,612,0,Ireland,IRE
2012,Bianca,F,19,264,0,Ireland,IRE
2012,Billie,F,7,560,0,Ireland,IRE
2012,Carmel,F,6,612,0,Ireland,IRE
2012,Ceola,F,7,560,0,Ireland,IRE
2012,Chiara,F,5,677,0,Ireland,IRE
2012,Crystal,F,11,414,0,Ireland,IRE
2012,Deimante,F,4,768,0,Ireland,IRE
2012,Denisa,F,3,907,0,Ireland,IRE
2012,Eilis,F,14,354,0,Ireland,IRE
2012,Eireann,F,4,768,0,Ireland,IRE
2012,Elsa,F,17,295,0,Ireland,IRE
2012,Eryn,F,5,677,0,Ireland,IRE
2012,Estera,F,4,768,0,Ireland,IRE
2012,Fern,F,4,768,0,Ireland,IRE
2012,Georgina,F,6,612,0,Ireland,IRE
2012,Goda,F,13,371,0,Ireland,IRE
2012,Hallie,F,18,280,0,Ireland,IRE
2012,Hana,F,10,435,0,Ireland,IRE
2012,Iga,F,13,371,0,Ireland,IRE
2012,Joyce,F,4,768,0,Ireland,IRE
2012,Judith,F,3,907,0,Ireland,IRE
2012,Julianna,F,6,612,0,Ireland,IRE
2012,Kaela,F,3,907,0,Ireland,IRE
2012,Karla,F,5,677,0,Ireland,IRE
2012,Kimberley,F,6,612,0,Ireland,IRE
2012,Kinga,F,10,435,0,Ireland,IRE
2012,Kornelia,F,11,414,0,Ireland,IRE
2012,Kym,F,3,907,0,Ireland,IRE
2012,Larissa,F,4,768,0,Ireland,IRE
2012,Leigha,F,4,768,0,Ireland,IRE
2012,Lili,F,3,907,0,Ireland,IRE
2012,Lina,F,5,677,0,Ireland,IRE
2012,Livia,F,8,510,0,Ireland,IRE
2012,Marina,F,4,768,0,Ireland,IRE
2012,Marissa,F,4,768,0,Ireland,IRE
2012,Michalina,F,9,474,0,Ireland,IRE
2012,Neala,F,5,677,0,Ireland,IRE
2012,Paris,F,3,907,0,Ireland,IRE
2012,Regan,F,4,768,0,Ireland,IRE
2012,Romy,F,8,510,0,Ireland,IRE
2012,Rubie,F,3,907,0,Ireland,IRE
2012,Selena,F,5,677,0,Ireland,IRE
2012,Sofie,F,5,677,0,Ireland,IRE
2012,Tanisha,F,3,907,0,Ireland,IRE
2012,Therese,F,4,768,0,Ireland,IRE
2012,Tiana,F,6,612,0,Ireland,IRE
2012,Xin,F,4,768,0,Ireland,IRE
2012,Yusra,F,3,907,0,Ireland,IRE
2012,Aleisha,F,6,612,0,Ireland,IRE
2012,Alessia,F,9,474,0,Ireland,IRE
2012,Alise,F,7,560,0,Ireland,IRE
2012,Alva,F,3,907,0,Ireland,IRE
2012,Amina,F,3,907,0,Ireland,IRE
2012,Amna,F,3,907,0,Ireland,IRE
2012,Anita,F,11,414,0,Ireland,IRE
2012,Annalise,F,17,295,0,Ireland,IRE
2012,Antonia,F,13,371,0,Ireland,IRE
2012,Anya,F,6,612,0,Ireland,IRE
2012,Ariana,F,18,280,0,Ireland,IRE
2012,Ashlyn,F,3,907,0,Ireland,IRE
2012,Cait,F,14,354,0,Ireland,IRE
2012,Carmen,F,3,907,0,Ireland,IRE
2012,Carolina,F,4,768,0,Ireland,IRE
2012,Celina,F,4,768,0,Ireland,IRE
2012,Darci,F,10,435,0,Ireland,IRE
2012,Dervla,F,8,510,0,Ireland,IRE
2012,Destiny,F,5,677,0,Ireland,IRE
2012,Eilidh,F,4,768,0,Ireland,IRE
2012,Elana,F,5,677,0,Ireland,IRE
2012,Eliana,F,4,768,0,Ireland,IRE
2012,Elisabeth,F,3,907,0,Ireland,IRE
2012,Elissa,F,4,768,0,Ireland,IRE
2012,Ellie-May,F,10,435,0,Ireland,IRE
2012,Elodie,F,9,474,0,Ireland,IRE
2012,Emelia,F,9,474,0,Ireland,IRE
2012,Ewa,F,9,474,0,Ireland,IRE
2012,Geraldine,F,4,768,0,Ireland,IRE
2012,Giulia,F,7,560,0,Ireland,IRE
2012,Gwen,F,4,768,0,Ireland,IRE
2012,Haley,F,4,768,0,Ireland,IRE
2012,Harriet,F,10,435,0,Ireland,IRE
2012,Honor,F,6,612,0,Ireland,IRE
2012,Irene,F,4,768,0,Ireland,IRE
2012,Ivy,F,13,371,0,Ireland,IRE
2012,Izabela,F,8,510,0,Ireland,IRE
2012,Jada,F,3,907,0,Ireland,IRE
2012,Jagoda,F,12,398,0,Ireland,IRE
2012,Joan,F,5,677,0,Ireland,IRE
2012,Kaja,F,17,295,0,Ireland,IRE
2012,Kaylee,F,12,398,0,Ireland,IRE
2012,Kirsty,F,4,768,0,Ireland,IRE
2012,Kitty,F,15,337,0,Ireland,IRE
2012,Lainey,F,7,560,0,Ireland,IRE
2012,Leia,F,4,768,0,Ireland,IRE
2012,Liadh,F,4,768,0,Ireland,IRE
2012,Lila,F,11,414,0,Ireland,IRE
2012,Lile,F,5,677,0,Ireland,IRE
2012,Lilian,F,10,435,0,Ireland,IRE
2012,Lily-Rose,F,13,371,0,Ireland,IRE
2012,Mackenzie,F,7,560,0,Ireland,IRE
2012,Mella,F,4,768,0,Ireland,IRE
2012,Micheala,F,3,907,0,Ireland,IRE
2012,Mikaela,F,7,560,0,Ireland,IRE
2012,Milana,F,15,337,0,Ireland,IRE
2012,Neha,F,4,768,0,Ireland,IRE
2012,Norah,F,11,414,0,Ireland,IRE
2012,Olive,F,4,768,0,Ireland,IRE
2012,Penelope,F,7,560,0,Ireland,IRE
2012,Pippa,F,33,174,0,Ireland,IRE
2012,Pola,F,28,199,0,Ireland,IRE
2012,Rebeka,F,8,510,0,Ireland,IRE
2012,Regina,F,4,768,0,Ireland,IRE
2012,Roksana,F,6,612,0,Ireland,IRE
2012,Rosanna,F,3,907,0,Ireland,IRE
2012,Sabina,F,5,677,0,Ireland,IRE
2012,Saibh,F,6,612,0,Ireland,IRE
2012,Savanna,F,9,474,0,Ireland,IRE
2012,Tabitha,F,3,907,0,Ireland,IRE
2012,Viktorija,F,3,907,0,Ireland,IRE
2012,Wendy,F,3,907,0,Ireland,IRE
2012,Winifred,F,4,768,0,Ireland,IRE
2012,Zahra,F,5,677,0,Ireland,IRE
2012,May,F,5,677,0,Ireland,IRE
2012,Adrianna,F,9,474,0,Ireland,IRE
2012,Aifric,F,9,474,0,Ireland,IRE
2012,Ailis,F,3,907,0,Ireland,IRE
2012,Ailise,F,4,768,0,Ireland,IRE
2012,Alaa,F,3,907,0,Ireland,IRE
2012,Alesia,F,4,768,0,Ireland,IRE
2012,Alessandra,F,3,907,0,Ireland,IRE
2012,Alexis,F,17,295,0,Ireland,IRE
2012,Alina,F,11,414,0,Ireland,IRE
2012,Alissa,F,3,907,0,Ireland,IRE
2012,Aliza,F,5,677,0,Ireland,IRE
2012,Allison,F,3,907,0,Ireland,IRE
2012,Alma,F,5,677,0,Ireland,IRE
2012,Amalia,F,3,907,0,Ireland,IRE
2012,Ameila,F,4,768,0,Ireland,IRE
2012,Anastazja,F,7,560,0,Ireland,IRE
2012,Andreja,F,4,768,0,Ireland,IRE
2012,Annabell,F,4,768,0,Ireland,IRE
2012,Annmarie,F,3,907,0,Ireland,IRE
2012,Ann-Marie,F,3,907,0,Ireland,IRE
2012,Arabella,F,8,510,0,Ireland,IRE
2012,Asha,F,3,907,0,Ireland,IRE
2012,Audrey,F,4,768,0,Ireland,IRE
2012,Auguste,F,4,768,0,Ireland,IRE
2012,Aurelia,F,10,435,0,Ireland,IRE
2012,Autumn,F,3,907,0,Ireland,IRE
2012,Bebhinn,F,6,612,0,Ireland,IRE
2012,Bella,F,35,168,0,Ireland,IRE
2012,Belle,F,17,295,0,Ireland,IRE
2012,Cecilia,F,3,907,0,Ireland,IRE
2012,Charlene,F,3,907,0,Ireland,IRE
2012,Claragh,F,3,907,0,Ireland,IRE
2012,Eden,F,14,354,0,Ireland,IRE
2012,Edith,F,13,371,0,Ireland,IRE
2012,Eirinn,F,8,510,0,Ireland,IRE
2012,Ella-Mai,F,4,768,0,Ireland,IRE
2012,Elva,F,3,907,0,Ireland,IRE
2012,Emile,F,4,768,0,Ireland,IRE
2012,Emma-Jane,F,3,907,0,Ireland,IRE
2012,Enrika,F,3,907,0,Ireland,IRE
2012,Estelle,F,3,907,0,Ireland,IRE
2012,Etain,F,4,768,0,Ireland,IRE
2012,Eunice,F,3,907,0,Ireland,IRE
2012,Evangeline,F,4,768,0,Ireland,IRE
2012,Farah,F,8,510,0,Ireland,IRE
2012,Izzy,F,6,612,0,Ireland,IRE
2012,Juliana,F,7,560,0,Ireland,IRE
2012,Kacy,F,3,907,0,Ireland,IRE
2012,Kallie,F,7,560,0,Ireland,IRE
2012,Katarzyna,F,5,677,0,Ireland,IRE
2012,Keita,F,3,907,0,Ireland,IRE
2012,Khadija,F,5,677,0,Ireland,IRE
2012,Kiya,F,4,768,0,Ireland,IRE
2012,Lavinia,F,4,768,0,Ireland,IRE
2012,Liadan,F,7,560,0,Ireland,IRE
2012,Lidia,F,6,612,0,Ireland,IRE
2012,Lilia,F,4,768,0,Ireland,IRE
2012,Lily May,F,3,907,0,Ireland,IRE
2012,Lois,F,5,677,0,Ireland,IRE
2012,Lorena,F,4,768,0,Ireland,IRE
2012,Maddison,F,15,337,0,Ireland,IRE
2012,Maisy,F,19,264,0,Ireland,IRE
2012,Makenzie,F,4,768,0,Ireland,IRE
2012,Marlene,F,3,907,0,Ireland,IRE
2012,Matylda,F,5,677,0,Ireland,IRE
2012,Adela,F,5,677,0,Ireland,IRE
2012,Adelina,F,5,677,0,Ireland,IRE
2012,Agatha,F,3,907,0,Ireland,IRE
2012,Aibhlinn,F,5,677,0,Ireland,IRE
2012,Alba,F,13,371,0,Ireland,IRE
2012,Alexi,F,3,907,0,Ireland,IRE
2012,Alia,F,6,612,0,Ireland,IRE
2012,Amara,F,3,907,0,Ireland,IRE
2012,Amaya,F,5,677,0,Ireland,IRE
2012,Amelia-Rose,F,3,907,0,Ireland,IRE
2012,Anabelle,F,9,474,0,Ireland,IRE
2012,Aniela,F,4,768,0,Ireland,IRE
2012,AnnaRose,F,3,907,0,Ireland,IRE
2012,Anna-Rose,F,3,907,0,Ireland,IRE
2012,Anu,F,5,677,0,Ireland,IRE
2012,Aria,F,8,510,0,Ireland,IRE
2012,Arisha,F,3,907,0,Ireland,IRE
2012,Arwen,F,12,398,0,Ireland,IRE
2012,Arya,F,5,677,0,Ireland,IRE
2012,Aubree,F,3,907,0,Ireland,IRE
2012,Aurora,F,9,474,0,Ireland,IRE
2012,Avery,F,6,612,0,Ireland,IRE
2012,Ayda,F,9,474,0,Ireland,IRE
2012,Bailey,F,7,560,0,Ireland,IRE
2012,Barbara,F,7,560,0,Ireland,IRE
2012,Beau,F,5,677,0,Ireland,IRE
2012,Blanka,F,13,371,0,Ireland,IRE
2012,Bree,F,6,612,0,Ireland,IRE
2012,Cali,F,3,907,0,Ireland,IRE
2012,Camilla,F,6,612,0,Ireland,IRE
2012,Camille,F,7,560,0,Ireland,IRE
2012,Candice,F,5,677,0,Ireland,IRE
2012,Caoileann,F,3,907,0,Ireland,IRE
2012,Carlie,F,4,768,0,Ireland,IRE
2012,Chanel,F,3,907,0,Ireland,IRE
2012,Cheyenne,F,3,907,0,Ireland,IRE
2012,Cindy,F,3,907,0,Ireland,IRE
2012,Croiadh,F,4,768,0,Ireland,IRE
2012,Daire,F,5,677,0,Ireland,IRE
2012,Darcie,F,14,354,0,Ireland,IRE
